data,adset_id,campaign_id,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-08-12,120253667533570281,120253667302360281,8.81,7.93,91,23,96.85
2026-08-12,120253667542940281,120253667302360281,9.67,8.7,129,19,74.97
2026-08-12,120253667551140281,120253667302360281,5.81,5.23,44,7,131.99
2026-08-12,120253667581310281,120253667581330281,0.72,0.65,12,0,59.94
2026-08-12,120253667622250281,120253667581330281,12.41,11.16,123,21,100.86
2026-08-12,120253667639650281,120253667581330281,5.2,4.68,73,7,71.21
2026-08-12,120253667644420281,120253667581330281,1.42,1.27,45,1,31.45
2026-08-12,120253667649010281,120253667581330281,3.99,3.59,58,5,68.86
2026-08-12,120253667663120281,120253667581330281,0.84,0.76,16,3,52.6
2026-08-12,120253667668650281,120253667581330281,16.19,14.57,283,33,57.21
2026-08-12,120253667678500281,120253667581330281,10.4,9.36,177,25,58.73
2026-08-12,120253667683750281,120253667581330281,20.17,18.15,147,21,137.21
2026-08-12,120253667705850281,120253667581330281,7.65,6.88,153,18,49.99
2026-08-12,120253701043320281,120253700924530281,0.48,0.43,24,1,19.8
2026-08-12,120253701087560281,120253700924530281,0.47,0.42,15,3,31.43
2026-08-12,120253701667190281,120253700924530281,49.77,44.79,721,116,69.03
2026-08-12,120253703188410281,120253702776520281,0.18,0.17,9,1,20.4
2026-08-12,120253703504330281,120253703504250281,0.18,0.16,3,1,60.03
2026-08-12,120253703606030281,120253703504250281,0.6,0.54,16,2,37.68
2026-08-12,120253703628360281,120253703504250281,1.24,1.12,19,4,65.25
2026-08-12,120253703640280281,120253703504250281,1.23,1.11,11,4,111.83
2026-08-12,120253703653020281,120253703504250281,0.5,0.45,7,4,71.91
2026-08-12,120253703658800281,120253703504250281,51.06,45.95,442,89,115.51
2026-08-12,120253703724550281,120253703724520281,1.95,1.75,20,7,97.28
2026-08-12,120253703768810281,120253703724520281,1.5,1.35,25,2,60.17
2026-08-12,120253703780420281,120253703724520281,1.54,1.39,24,1,64.2
2026-08-12,120253703796370281,120253703724520281,2,1.8,37,3,53.97
2026-08-12,120253703813950281,120253703724520281,6.38,5.74,71,12,89.85
2026-08-12,120253703815990281,120253703724520281,0.59,0.53,15,1,39.39
2026-08-12,120253703818060281,120253703724520281,0,0,1,0,2.3
2026-08-12,120253703821200281,120253703724520281,2.91,2.62,47,6,61.99
2026-08-12,120253703824100281,120253703724520281,6.87,6.19,54,8,127.29
2026-08-12,120253703839980281,120253703839970281,1.74,1.56,9,2,193.16
2026-08-12,120253703887140281,120253703839970281,3.22,2.9,36,8,89.45
2026-08-12,120253703898950281,120253703839970281,0.7,0.63,41,1,17.13
2026-08-12,120253703910260281,120253703839970281,0.9,0.81,18,2,49.78
2026-08-12,120253703920400281,120253703839970281,2.4,2.16,26,3,92.4
2026-08-12,120253703928840281,120253703839970281,0.85,0.77,14,4,60.81
2026-08-12,120253703937850281,120253703839970281,6.41,5.77,36,9,177.94
2026-08-12,120253703947150281,120253703839970281,1.21,1.09,28,9,43.13
2026-08-12,120253703952900281,120253703839970281,0.42,0.38,6,0,70.23
2026-08-12,120253703958890281,120253703839970281,0.74,0.67,6,1,123.45
2026-08-12,120253703989530281,120253703989720281,5,4.5,56,16,89.23
2026-08-12,120253704028180281,120253703989720281,3.92,3.53,62,11,63.26
2026-08-12,120253704038100281,120253703989720281,1.9,1.71,31,5,61.41
2026-08-12,120253704045940281,120253703989720281,1,0.9,28,2,35.6
2026-08-12,120253704053390281,120253703989720281,2.74,2.46,48,1,57.03
2026-08-12,120253704062640281,120253703989720281,4.17,3.75,50,8,83.33
2026-08-12,120253704070820281,120253703989720281,6.73,6.06,104,15,64.74
2026-08-12,120253704081240281,120253703989720281,0.73,0.66,17,3,42.98
2026-08-12,120253704087580281,120253703989720281,1.49,1.34,13,2,114.5
2026-08-12,120253704091080281,120253703989720281,1.05,0.95,27,1,38.91
2026-08-13,120247357081010278,120247357080990278,10.56,9.5,156,22,67.67
2026-08-13,120247358420070278,120247358419970278,1.2,1.08,24,5,50.19
2026-08-13,120247359464720278,120247359464690278,7.9,7.11,167,18,47.33
2026-08-13,120247360141410278,120247360141370278,7.77,6.99,148,21,52.49
2026-08-13,120247360141490278,120247360141370278,15.32,13.78,194,27,78.95
2026-08-13,120247382323040278,120247382322970278,8.56,7.7,114,22,75.06
2026-08-13,120247382323050278,120247382322970278,4.01,3.61,90,9,44.52
2026-08-13,120247382323060278,120247382322970278,6.7,6.03,123,16,54.44
2026-08-13,120247382323070278,120247382322970278,9.66,8.69,129,20,74.87
2026-08-13,120247382323080278,120247382322970278,8.31,7.48,132,23,62.95
2026-08-13,120247382323090278,120247382322970278,5.82,5.24,116,14,50.17
2026-08-13,120247488259350278,120247488259330278,17.38,15.64,246,45,70.63
2026-08-13,120247488968980278,120247488930090278,3.1,2.79,52,5,59.7
2026-08-13,120247506542160278,120247506424170278,11.18,10.06,102,15,109.57
2026-08-13,120247753333380278,120247753268510278,7.32,6.59,115,14,63.67
2026-08-13,120247753343390278,120247753268510278,0.09,0.08,10,2,9.05
2026-08-13,120247753631300278,120247753572060278,6,5.4,72,11,83.33
2026-08-13,120247753647720278,120247753572060278,15.21,13.69,220,27,69.14
2026-08-13,120247753784310278,120247753719120278,0.77,0.69,18,2,42.78
2026-08-13,120247753859960278,120247753837740278,9.74,8.77,216,22,45.11
2026-08-13,120247852377810278,120247852291590278,0.33,0.3,5,1,66.66
2026-08-13,120248013951830278,120247753837740278,0.33,0.3,4,1,83.03
2026-08-13,120248013980050278,120247753837740278,7.04,6.34,93,14,75.74
2026-08-13,120248013986740278,120247753837740278,6.28,5.65,79,11,79.48
2026-08-13,120248014002370278,120247753837740278,7.95,7.15,117,16,67.93
2026-08-13,120248014007790278,120247753837740278,0,0,2,0,2.35
2026-08-13,120248014016860278,120247753837740278,3.31,2.98,52,6,63.68
2026-08-13,120248014026550278,120247753837740278,0.31,0.27,8,0,38.15
2026-08-13,120248014031360278,120247753837740278,7.82,7.03,117,19,66.8
2026-08-13,120248014298520278,120247753572060278,9.09,8.18,106,18,85.74
2026-08-13,120248014304990278,120247753572060278,15.14,13.63,213,32,71.09
2026-08-13,120248014307330278,120247753572060278,7.11,6.4,83,10,85.67
2026-08-13,120248014312900278,120247753572060278,0.95,0.85,20,1,47.49
2026-08-13,120248014331980278,120247753572060278,16.26,14.63,197,30,82.54
2026-08-13,120248014338390278,120247753572060278,6.16,5.54,63,14,97.77
2026-08-13,120248014354790278,120247753572060278,9.38,8.44,114,14,82.29
2026-08-13,120248014357340278,120247753572060278,0.2,0.18,6,1,32.8
2026-08-13,120248014361180278,120247753572060278,0.71,0.64,26,1,27.39
2026-08-13,120248014806030278,120247753268510278,3.69,3.32,49,8,75.27
2026-08-13,120248014851080278,120247753268510278,0.2,0.18,3,0,65.07
2026-08-13,120248014943290278,120247753268510278,0.82,0.74,32,1,25.62
2026-08-13,120248014983880278,120247753268510278,5.55,4.99,96,14,57.78
2026-08-13,120248014989930278,120247753268510278,0.81,0.73,28,6,29.01
2026-08-13,120248015000030278,120247753268510278,2.5,2.25,28,7,89.39
2026-08-13,120248015021780278,120247753268510278,6.53,5.88,96,19,68.04
2026-08-13,120248015027340278,120247753268510278,10.83,9.75,137,20,79.08
2026-08-13,120248015032800278,120247753268510278,4.94,4.45,52,9,95.02
2026-08-13,120248015539040278,120247753719120278,4.44,4,90,15,49.33
2026-08-13,120248015573900278,120247753719120278,0.89,0.81,19,2,47.09
2026-08-13,120248015583870278,120247753719120278,0,0,1,0,3.2
2026-08-13,120248015591980278,120247753719120278,4.12,3.7,65,11,63.32
2026-08-13,120248015604620278,120247753719120278,1.17,1.05,28,2,41.76
2026-08-13,120248015608410278,120247753719120278,1.92,1.73,24,3,80.2
2026-08-13,120248015705310278,120247753719120278,0.86,0.77,21,3,40.96
2026-08-13,120248015743610278,120247753719120278,1.12,1.01,35,6,31.98
2026-08-13,120248015758600278,120247753719120278,0.01,0.01,1,0,10
2026-08-13,120248015964290278,120247852291590278,3.4,3.06,43,6,79.16
2026-08-13,120248015969120278,120247852291590278,2.13,1.91,25,3,85
2026-08-13,120248015975280278,120247852291590278,1.87,1.68,27,3,69.3
2026-08-13,120248015981890278,120247852291590278,6.6,5.94,70,11,94.23
2026-08-13,120248015988990278,120247852291590278,1.02,0.91,8,0,126.98
2026-08-13,120248016000090278,120247852291590278,4.44,4,28,1,158.74
2026-08-13,120248016028140278,120247852291590278,0.8,0.72,32,1,24.97
2026-08-13,120248016058110278,120247852291590278,1.6,1.44,23,4,69.46
2026-08-13,120248037140500278,120247488930090278,0.01,0.01,4,0,3.52
2026-08-13,120248037146600278,120247488930090278,6.71,6.04,103,24,65.14
2026-08-13,120248037148270278,120247488930090278,6.06,5.46,90,9,67.36
2026-08-13,120248037149900278,120247488930090278,6.02,5.41,101,20,59.56
2026-08-13,120248037151710278,120247488930090278,6.74,6.07,89,10,75.72
2026-08-13,120248037154320278,120247488930090278,1.64,1.47,22,1,74.46
2026-08-13,120248037227310278,120247488259330278,0.8,0.72,20,1,40.08
2026-08-13,120248037236070278,120247488259330278,4.17,3.75,56,10,74.45
2026-08-13,120248037242460278,120247488259330278,7.76,6.98,53,8,146.41
2026-08-13,120248037248010278,120247488259330278,3.53,3.17,69,5,51.1
2026-08-13,120248037252070278,120247488259330278,1.99,1.79,41,7,48.53
2026-08-13,120248037256010278,120247488259330278,0.59,0.53,18,0,32.84
2026-08-13,120248037259710278,120247488259330278,9.66,8.69,136,23,71
2026-08-13,120248037267250278,120247488259330278,12.42,11.18,153,26,81.21
2026-08-13,120248037325860278,120247360141370278,9.75,8.77,114,17,85.5
2026-08-13,120248037346630278,120247360141370278,2.87,2.58,51,10,56.28
2026-08-13,120248037354900278,120247360141370278,0.53,0.48,9,0,59.2
2026-08-13,120248037373890278,120247360141370278,0.52,0.47,14,1,37.06
2026-08-13,120248037378470278,120247360141370278,7.71,6.94,108,19,71.43
2026-08-13,120248037384100278,120247360141370278,3.17,2.85,54,5,58.67
2026-08-13,120248037402540278,120247360141370278,3.02,2.72,25,2,120.76
2026-08-13,120248037418040278,120247360141370278,5.1,4.59,91,12,56.05
2026-08-13,120248037462010278,120247358419970278,6.41,5.77,72,17,89.08
2026-08-13,120248037469760278,120247358419970278,11.11,10,98,16,113.41
2026-08-13,120248037484310278,120247358419970278,11.71,10.54,110,21,106.42
2026-08-13,120248037487480278,120247358419970278,12.95,11.65,162,37,79.92
2026-08-13,120248037490750278,120247358419970278,2.54,2.29,16,5,159.06
2026-08-13,120248037496400278,120247358419970278,7.49,6.74,121,19,61.9
2026-08-13,120248037498990278,120247358419970278,7.55,6.79,67,15,112.64
2026-08-13,120248037501970278,120247358419970278,3.75,3.37,49,6,76.47
2026-08-13,120248037551200278,120247357080990278,6.73,6.06,51,15,132
2026-08-13,120248037563320278,120247357080990278,4.24,3.81,71,10,59.65
2026-08-13,120248037567290278,120247357080990278,10.74,9.66,159,26,67.52
2026-08-13,120248037571270278,120247357080990278,7.1,6.39,84,14,84.53
2026-08-13,120248037572920278,120247357080990278,1.77,1.59,28,2,63.23
2026-08-13,120248037576340278,120247357080990278,5.12,4.61,70,6,73.18
2026-08-13,120248037581340278,120247357080990278,10.71,9.64,159,26,67.35
2026-08-13,120248037598010278,120247357080990278,9.53,8.57,166,28,57.39
2026-08-13,120248037719570278,120247359464690278,0.1,0.09,4,2,24.93
2026-08-13,120248037736060278,120247359464690278,9.25,8.33,74,16,125.01
2026-08-13,120248037741040278,120247359464690278,12.77,11.5,126,18,101.37
2026-08-13,120248037745600278,120247359464690278,11.28,10.15,74,10,152.43
2026-08-13,120248037747540278,120247359464690278,4.38,3.94,60,14,72.96
2026-08-13,120248037755210278,120247359464690278,0.37,0.34,7,2,53.36
2026-08-13,120248037760680278,120247359464690278,0.32,0.29,7,2,46.13
2026-08-13,120248037841630278,120247506168050278,4.97,4.47,51,7,97.45
2026-08-13,120248037864920278,120247506168050278,7.41,6.67,117,16,63.31
2026-08-13,120248037871170278,120247506168050278,8.77,7.9,58,11,151.27
2026-08-13,120248037884290278,120247506168050278,0.2,0.18,3,1,68.2
2026-08-13,120248037889530278,120247506168050278,3.57,3.21,101,17,35.36
2026-08-13,120248037901600278,120247506168050278,7.97,7.17,106,17,75.2
2026-08-13,120248037907790278,120247506168050278,6.95,6.25,129,23,53.87
2026-08-13,120248037951360278,120247506424170278,10.66,9.59,210,23,50.74
2026-08-13,120248037968460278,120247506424170278,0.19,0.17,7,0,26.49
2026-08-13,120248037978210278,120247506424170278,6.96,6.26,93,6,74.84
2026-08-13,120248037983800278,120247506424170278,4.85,4.37,88,10,55.13
2026-08-13,120248037988730278,120247506424170278,2.94,2.65,50,8,58.87
2026-08-13,120248038023970278,120247382322970278,5.46,4.91,94,9,58.04
2026-08-13,120248038047290278,120247382322970278,11.26,10.13,105,21,107.23
2026-08-13,120248038050550278,120247382322970278,6.48,5.84,94,13,68.98
2026-08-13,120248038053810278,120247382322970278,4.33,3.9,65,5,66.61
2026-08-13,120253665873690281,120253665771940281,0.12,0.1,1,0,115.1
2026-08-13,120253665881380281,120253665771940281,47.96,43.16,871,104,55.06
2026-08-13,120253665893600281,120253665771940281,12.98,11.68,181,30,71.7
2026-08-13,120253665904310281,120253665771940281,9.59,8.63,119,17,80.61
2026-08-13,120253665910190281,120253665771940281,3.77,3.4,50,10,75.45
2026-08-13,120253665946580281,120253665771940281,61.37,55.23,819,126,74.93
2026-08-13,120253666333460281,120253666333490281,10.42,9.38,167,24,62.39
2026-08-13,120253666527630281,120253666333490281,26.26,23.64,275,49,95.5
2026-08-13,120253666532760281,120253666333490281,38.74,34.86,596,72,64.99
2026-08-13,120253666666590281,120253666333490281,0.08,0.08,3,0,28.3
2026-08-13,120253666680770281,120253666333490281,0.27,0.24,3,0,89.2
2026-08-13,120253667302470281,120253667302360281,0.81,0.73,17,2,47.76
2026-08-13,120253667360680281,120253667302360281,0.19,0.17,7,0,26.54
2026-08-13,120253667384950281,120253667302360281,6.32,5.68,114,15,55.4
2026-08-13,120253667485200281,120253667302360281,4.93,4.44,72,10,68.49
2026-08-13,120253667505210281,120253667302360281,8.43,7.59,103,22,81.83
2026-08-13,120253667521110281,120253667302360281,6.88,6.19,120,28,57.36
2026-08-13,120253667533570281,120253667302360281,6.44,5.8,102,14,63.17
2026-08-13,120253667542940281,120253667302360281,0.59,0.53,16,1,36.63
2026-08-13,120253667551140281,120253667302360281,2.12,1.91,46,4,46.05
2026-08-13,120253667581310281,120253667581330281,0.85,0.77,9,0,94.86
2026-08-13,120253667622250281,120253667581330281,3.67,3.3,25,4,146.83
2026-08-13,120253667639650281,120253667581330281,0.96,0.86,47,2,20.43
2026-08-13,120253667644420281,120253667581330281,0.62,0.56,10,3,62.41
2026-08-13,120253667649010281,120253667581330281,3.42,3.08,49,8,69.88
2026-08-13,120253667668650281,120253667581330281,12.13,10.92,192,17,63.18
2026-08-13,120253667678500281,120253667581330281,9.5,8.55,115,14,82.61
2026-08-13,120253667683750281,120253667581330281,11.7,10.53,152,19,76.95
2026-08-13,120253667705850281,120253667581330281,1.33,1.2,34,3,39.2
2026-08-13,120253701248270281,120253700924530281,1.28,1.15,29,1,44.03
2026-08-13,120253701667190281,120253700924530281,6.42,5.78,94,14,68.32
2026-08-13,120253703504330281,120253703504250281,3.96,3.57,30,8,132.05
2026-08-13,120253703606030281,120253703504250281,16.91,15.22,173,26,97.74
2026-08-13,120253703620200281,120253703504250281,0.35,0.31,17,0,20.45
2026-08-13,120253703628360281,120253703504250281,0.44,0.4,15,0,29.58
2026-08-13,120253703640280281,120253703504250281,1.59,1.43,31,7,51.42
2026-08-13,120253703648580281,120253703504250281,3.44,3.1,36,7,95.69
2026-08-13,120253703653020281,120253703504250281,0.57,0.52,9,0,63.84
2026-08-13,120253703658800281,120253703504250281,37.19,33.48,597,79,62.3
2026-08-13,120253703696820281,120253703504250281,0.16,0.15,7,3,23.49
2026-08-13,120253703724550281,120253703724520281,4.93,4.44,60,7,82.15
2026-08-13,120253703765330281,120253703724520281,1.33,1.2,24,3,55.39
2026-08-13,120253703768810281,120253703724520281,0.62,0.55,8,1,76.9
2026-08-13,120253703780420281,120253703724520281,3.12,2.81,58,7,53.87
2026-08-13,120253703796370281,120253703724520281,5.3,4.77,88,15,60.17
2026-08-13,120253703813950281,120253703724520281,14.1,12.69,122,30,115.54
2026-08-13,120253703815990281,120253703724520281,2.93,2.64,64,11,45.78
2026-08-13,120253703821200281,120253703724520281,3.07,2.77,32,3,96.08
2026-08-13,120253703824100281,120253703724520281,4.67,4.2,95,17,49.13
2026-08-13,120253703839980281,120253703839970281,0.54,0.49,7,3,77.43
2026-08-13,120253703887140281,120253703839970281,1.69,1.52,23,4,73.57
2026-08-13,120253703898950281,120253703839970281,10.72,9.65,111,21,96.58
2026-08-13,120253703910260281,120253703839970281,1.47,1.32,22,3,66.77
2026-08-13,120253703920400281,120253703839970281,3.65,3.28,67,7,54.44
2026-08-13,120253703928840281,120253703839970281,0.5,0.45,5,1,99.36
2026-08-13,120253703937850281,120253703839970281,4.83,4.35,51,6,94.72
2026-08-13,120253703947150281,120253703839970281,2.23,2,23,5,96.76
2026-08-13,120253703952900281,120253703839970281,0.59,0.53,10,0,58.52
2026-08-13,120253703958890281,120253703839970281,2.68,2.42,30,8,89.48
2026-08-13,120253703989530281,120253703989720281,6.78,6.11,72,11,94.23
2026-08-13,120253704028180281,120253703989720281,7.46,6.71,115,23,64.84
2026-08-13,120253704038100281,120253703989720281,6.63,5.97,162,14,40.94
2026-08-13,120253704045940281,120253703989720281,2.65,2.39,31,5,85.64
2026-08-13,120253704053390281,120253703989720281,0.77,0.7,17,1,45.48
2026-08-13,120253704062640281,120253703989720281,12.09,10.88,160,22,75.59
2026-08-13,120253704070820281,120253703989720281,13.64,12.28,138,25,98.85
2026-08-13,120253704081240281,120253703989720281,2.47,2.22,37,6,66.7
2026-08-13,120253704087580281,120253703989720281,4.94,4.44,55,9,89.75
2026-08-13,120253704091080281,120253703989720281,7.12,6.41,58,9,122.79
2026-08-14,120247357081010278,120247357080990278,4.84,4.36,128,16,37.82
2026-08-14,120247358420070278,120247358419970278,0.92,0.83,4,0,231.13
2026-08-14,120247359464720278,120247359464690278,13.35,12.01,170,25,78.5
2026-08-14,120247360141410278,120247360141370278,20.99,18.89,332,54,63.23
2026-08-14,120247360141490278,120247360141370278,6.13,5.52,71,7,86.31
2026-08-14,120247382323040278,120247382322970278,4.23,3.8,75,9,56.34
2026-08-14,120247382323050278,120247382322970278,15.69,14.12,165,30,95.07
2026-08-14,120247382323060278,120247382322970278,14.6,13.14,187,33,78.05
2026-08-14,120247382323070278,120247382322970278,2.29,2.06,44,6,52.05
2026-08-14,120247382323080278,120247382322970278,11.71,10.54,129,18,90.8
2026-08-14,120247382323090278,120247382322970278,2.7,2.43,49,12,55.03
2026-08-14,120247488259350278,120247488259330278,16.18,14.56,153,19,105.75
2026-08-14,120247488968980278,120247488930090278,0.02,0.02,2,0,10.8
2026-08-14,120247506542160278,120247506424170278,5.97,5.37,83,18,71.95
2026-08-14,120247753333380278,120247753268510278,7.48,6.73,99,18,75.52
